species,substrate_id,substrate_name,substrate_bigg_id,substrate_kegg_id,substrate_chebi_id,substrate_metanetx_id,substrate_pubchem_cid,substrate_parent_inchikey_connectivity,structure_standardization_status,prior_role_class,substrate_role_class,substrate_role_group,substrate_role_registry_name,substrate_role_evidence,substrate_role_evidence_types,substrate_role_confidence,registry_structure_consistency,role_class_changed,n_reactions,n_entries
yeast,s_0117,1-pyrroline-3-hydroxy-5-carboxylic acid,1p3h5c,C04281,CHEBI:58509,MNXM114091,,WFOFKRKDDKGRIK,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0118,1-pyrroline-5-carboxylate,1pyr5c,C04322,CHEBI:15893,MNXM1617,1196,DWAKNKKXGALPNW,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0119,1-pyrroline-5-carboxylate,1pyr5c,C04322,CHEBI:15893,MNXM1617,1196,DWAKNKKXGALPNW,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0120,10-formyl-THF,10fthf,C00234,CHEBI:57454,MNXM237,135398556,AUFGTPPARQZWDO,ok,one_carbon_cofactor,one_carbon_cofactor,currency_or_cofactor,10-formyltetrahydrofolate,bigg_ids:10fthf;kegg_ids:c00234;metanetx_ids:mnxm237;pubchem_cids:135398556,bigg_ids;kegg_ids;metanetx_ids;pubchem_cids,multiple_evidence_types,not_assessable,False,3,4
yeast,s_0121,10-formyl-THF,10fthf,C00234,CHEBI:57454,MNXM237,135398556,AUFGTPPARQZWDO,ok,one_carbon_cofactor,one_carbon_cofactor,currency_or_cofactor,10-formyltetrahydrofolate,bigg_ids:10fthf;kegg_ids:c00234;metanetx_ids:mnxm237;pubchem_cids:135398556,bigg_ids;kegg_ids;metanetx_ids;pubchem_cids,multiple_evidence_types,not_assessable,False,1,1
yeast,s_0122,14-demethyllanosterol,44mzym,C05108,CHEBI:18364,MNXM913,,CHGIKSSZNBCNDW,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0123,"1D-myo-inositol 1,3,4,5-tetrakisphosphate",mi1345p,C01272,CHEBI:57895,MNXM624,,CIPFCGZLFXVXBG,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0124,"1D-myo-inositol 1,4,5,6-tetrakisphosphate",mi3456p,C11555,CHEBI:57627,MNXM1620,,MRVYFOANPDTYBY,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0125,"1D-myo-inositol 1,4,5-trisphosphate",mi145p,C01245,CHEBI:203600,MNXM200,,MMWCIQZXVOZEGG,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,2
yeast,s_0126,1D-myo-inositol 1-phosphate,mi1p__D,C01177,CHEBI:58433,MNXM646,,INAPMGSXUVUWAF,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,2
yeast,s_0131,"2',3'-cyclic AMP",23camp,C02353,CHEBI:60879,MNXM2598,101812,KMYWVDDIPVNLME,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0132,2'-deoxyadenosine,dad_2,C00559,CHEBI:17256,MNXM625,13730,OLXZPDWKRNYJJZ,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0134,2'-deoxyguanosine,dgsn,C00330,CHEBI:17172,MNXM647,,YKBGVTZYEHREMT,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0139,2'-deoxyuridine,duri,C00526,CHEBI:16450,MNXM492,,MXHRCPNRJAMMIM,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0141,"2,5-diamino-4-hydroxy-6-(5-phosphoribosylamino)pyrimidine",25drapp,C01304,CHEBI:58614,MNXM648,135398601,OCLCLRXKNJCOJD,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0142,"2,5-diamino-6-(5-phosphono)ribitylamino-4(3H)-pyrimidinone",25dthpp,C18910,CHEBI:52957,MNXM1099,,ACIVVGBVOVHFPQ,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0143,2-(3-amino-3-carboxypropyl)-L-histidine,caphis,C04441,CHEBI:17144,MNXM3804,,CJCSNWWKPUXVRD,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0145,2-acetamido-5-oxopentanoate,acg5sa,C01250,CHEBI:29123,MNXM1062,192878,BCPSFKBPHHBDAI,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0146,2-acetyllactic acid,,C00900,CHEBI:57774,MNXM426,,NMDWGEGFJUBKLB,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0148,"2-amino-6-(hydroxymethyl)-7,8-dihydropteridin-4-ol",6hmhpt,C01300,CHEBI:17083,MNXM937,135398568,CQQNNQTXUGLUEV,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,2
yeast,s_0149,2-dehydropantoate,2dhp,C00966,CHEBI:11561,MNXM959,16755619,PKVVTUWHANFMQC,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0152,2-deoxy-D-ribose,drib,C01801,CHEBI:28816,MNXM2474,,ASJSAQIRZKANQN,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0154,"2-hexaprenyl-5-hydroxy-6-methoxy-3-methyl-1,4-benzoquinone",2hpmhmbq,C05805,CHEBI:28753,MNXM5466,,UPDORWVUCBDLSA,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0155,"2-hexaprenyl-6-methoxy-1,4-benzoquinone",2hp6mbq,C05803,CHEBI:27752,MNXM6707,,SCPRZSDIZDIQOW,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0156,"2-hexaprenyl-6-methoxy-3-methyl-1,4-benzoquinone",2hpmmbq,C05804,CHEBI:28711,MNXM6067,,RLVSEUWSBSQQOE,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0157,2-hexaprenyl-6-methoxyphenol,2hp6mp,C05802,CHEBI:1109,MNXM4291,,WVPRAWNIVDFQBO,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0158,2-hydroxy-3-oxobutyl phosphate,db4p,C15556,CHEBI:50606,MNXM2323,669,OKYHYXLCTGGOLM,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0162,2-isopropylmalate,3c3hmp,C02504,CHEBI:28107,MNXM164143,6419727,BITYXLXUCSKTJS,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0165,2-isopropylmaleic acid,2ippm,C02631,CHEBI:58085,MNXM1706,5280533,NJMGRJLQRLFQQX,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0166,2-methylbutanal,2mbald,C02223,CHEBI:16182,MNXM2604,,BYGQBDHUGHBGMD,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,3,8
yeast,s_0168,2-methylbutanal,2mbald,C02223,CHEBI:16182,MNXM2604,,BYGQBDHUGHBGMD,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,2
yeast,s_0169,2-methylbutanol,2mbtoh,,CHEBI:48945,MNXM5476,,QPRQEDXDYOZYLA,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,2
yeast,s_0174,2-methylcitrate,2mcit,C02225,CHEBI:15598,MNXM90279,5461152,YNOXCRMFGMSKIJ,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0176,2-oxoadipic acid,2oxoadp,C00322,CHEBI:57499,MNXM263,,FGSBNBBHOZHUBO,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,3
yeast,s_0177,2-oxoadipic acid,2oxoadp,C00322,CHEBI:57499,MNXM263,,FGSBNBBHOZHUBO,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,2
yeast,s_0178,2-oxobutanoate,2obut,C00109,CHEBI:16763,MNXM159,3593277,TYEYBOSBBBHJIV,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,5
yeast,s_0179,2-oxobutanoate,2obut,C00109,CHEBI:16763,MNXM159,3593277,TYEYBOSBBBHJIV,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,2
yeast,s_0180,2-oxoglutarate,akg,C00026,CHEBI:16810,MNXM20,164533,KPGXRSRHYNQIFN,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,18,20
yeast,s_0182,2-oxoglutarate,akg,C00026,CHEBI:16810,MNXM20,164533,KPGXRSRHYNQIFN,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,8,11
yeast,s_0183,2-oxoglutarate,akg,C00026,CHEBI:16810,MNXM20,164533,KPGXRSRHYNQIFN,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,2
yeast,s_0184,2-oxoglutarate,akg,C00026,CHEBI:16810,MNXM20,164533,KPGXRSRHYNQIFN,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,2
yeast,s_0185,2-phenylethanol,2phetoh,C05853,CHEBI:49000,MNXM2476,,WRMNZCZEMHIOCP,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,2
yeast,s_0188,2-phospho-D-glyceric acid,2pg,C00631,CHEBI:58289,MNXM275,439278,GXIURPTVHJPJLF,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,5
yeast,s_0190,farnesyl diphosphate,frdp,C00448,CHEBI:175763,MNXM34,,VWFJDQUYCIWHTN,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,3,3
yeast,s_0191,farnesyl diphosphate,frdp,C00448,CHEBI:175763,MNXM34,,VWFJDQUYCIWHTN,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0192,"3',5'-cyclic AMP",camp,C00575,CHEBI:58165,MNXM243,6076,IVOMOUWHDPKRLL,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,2
yeast,s_0193,"3',5'-cyclic CMP",35ccmp,C00941,CHEBI:58003,MNXM3162,,WCPTXJJVVDAEMW,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0194,"3',5'-cyclic dAMP",35cdamp,C00968,CHEBI:28074,MNXM9931,,MKMZAENVDZADSW,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0195,"3',5'-cyclic GMP",35cgmp,C00942,CHEBI:57746,MNXM665,135398570,ZOOGRGPOEVQQDX,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0196,"3',5'-cyclic IMP",35cimp,C00943,CHEBI:27541,MNXM9932,,DMJWGQPYNRPLGA,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0197,3'-dephospho-CoA,dpcoa,C00882,CHEBI:57328,MNXM481,,KDTSHFARGAKYJN,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_0200,3'-dephospho-CoA,dpcoa,C00882,CHEBI:57328,MNXM481,,KDTSHFARGAKYJN,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_0201,3'-phospho-5'-adenylyl sulfate,paps,C00053,CHEBI:58339,MNXM49,,GACDQMDRPRGCTN,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,2
yeast,s_0204,3-(4-hydroxyphenyl)pyruvate,34hpp,C01179,CHEBI:36242,MNXM153,979,KKADPXVIOXHVKN,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,3,5
yeast,s_0206,3-(4-hydroxyphenyl)pyruvate,34hpp,C01179,CHEBI:36242,MNXM153,979,KKADPXVIOXHVKN,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0207,3-(imidazol-4-yl)-2-oxopropyl dihydrogen phosphate,imacp,C01267,CHEBI:57766,MNXM1456,,YCFFMSOLUMRAMD,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0208,3-aminopropanal,aproa,C02229,CHEBI:58374,MNXM493,,PCXDJQZLDDHMGX,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,2
yeast,s_0209,3-dehydro-4-methylzymosterol,,C15816,CHEBI:50593,MNXM36392,,DBPZYKHQDWKORQ,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0210,3-dehydroquinate,3dhq,C00944,CHEBI:32364,MNXM478,439351,WVMWZWGZRAXUBK,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_0211,3-dehydroshikimate,3dhsk,C02637,CHEBI:16630,MNXM611,5460360,SLWWJZMPHJJOPH,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
