scope,uniprot_id,status,source,target
public_kcat_train,P32718,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P32718.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P32718.pdb
public_kcat_train,P32719,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P32719.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P32719.pdb
public_kcat_train,P32747,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P32747.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P32747.pdb
public_kcat_train,P32929,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P32929.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P32929.pdb
public_kcat_train,P33018,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P33018.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P33018.pdb
public_kcat_train,P33198,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P33198.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P33198.pdb
public_kcat_train,P33247,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P33247.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P33247.pdb
public_kcat_train,P33261,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P33261.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P33261.pdb
public_kcat_train,P33447,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P33447.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P33447.pdb
public_kcat_train,P33644,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P33644.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P33644.pdb
public_kcat_train,P33665,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/Km/AlphaFold/P33665.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P33665.pdb
public_kcat_train,P34125,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P34125.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P34125.pdb
public_kcat_train,P34913,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P34913.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P34913.pdb
public_kcat_train,P35270,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P35270.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P35270.pdb
public_kcat_train,P35354,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P35354.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P35354.pdb
public_kcat_train,P35510,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P35510.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P35510.pdb
public_kcat_train,P35520,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P35520.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P35520.pdb
public_kcat_train,P35557,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P35557.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P35557.pdb
public_kcat_train,P35790,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P35790.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P35790.pdb
public_kcat_train,P35914,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P35914.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P35914.pdb
public_kcat_train,P36639,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P36639.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P36639.pdb
public_kcat_train,P36649,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P36649.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P36649.pdb
public_kcat_train,P36683,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P36683.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P36683.pdb
public_kcat_train,P36871,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P36871.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P36871.pdb
public_kcat_train,P36906,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P36906.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P36906.pdb
public_kcat_train,P37061,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P37061.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P37061.pdb
public_kcat_train,P37062,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P37062.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P37062.pdb
public_kcat_train,P37063,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P37063.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P37063.pdb
public_kcat_train,P37095,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P37095.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P37095.pdb
public_kcat_train,P37213,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P37213.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P37213.pdb
public_kcat_train,P37339,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P37339.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P37339.pdb
public_kcat_train,P37351,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P37351.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P37351.pdb
public_kcat_train,P37527,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P37527.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P37527.pdb
public_kcat_train,P37528,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P37528.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P37528.pdb
public_kcat_train,P37530,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P37530.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P37530.pdb
public_kcat_train,P37564,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P37564.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P37564.pdb
public_kcat_train,P37595,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P37595.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P37595.pdb
public_kcat_train,P37610,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P37610.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P37610.pdb
public_kcat_train,P37666,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P37666.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P37666.pdb
public_kcat_train,P37689,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P37689.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P37689.pdb
public_kcat_train,P37821,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P37821.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P37821.pdb
public_kcat_train,P37869,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P37869.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P37869.pdb
public_kcat_train,P37879,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P37879.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P37879.pdb
public_kcat_train,P37880,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P37880.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P37880.pdb
public_kcat_train,P38113,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P38113.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P38113.pdb
public_kcat_train,P38501,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P38501.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P38501.pdb
public_kcat_train,P38502,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P38502.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P38502.pdb
public_kcat_train,P38503,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P38503.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P38503.pdb
public_kcat_train,P38569,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P38569.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P38569.pdb
public_kcat_train,P38697,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P38697.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P38697.pdb
public_kcat_train,P38720,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P38720.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P38720.pdb
public_kcat_train,P38918,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P38918.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P38918.pdb
public_kcat_train,P38993,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/Km/AlphaFold/P38993.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P38993.pdb
public_kcat_train,P38998,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P38998.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P38998.pdb
public_kcat_train,P39120,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P39120.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P39120.pdb
public_kcat_train,P39304,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P39304.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P39304.pdb
public_kcat_train,P39315,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P39315.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P39315.pdb
public_kcat_train,P39462,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P39462.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P39462.pdb
public_kcat_train,P39485,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P39485.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P39485.pdb
public_kcat_train,P39610,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P39610.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P39610.pdb
public_kcat_train,P39633,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P39633.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P39633.pdb
public_kcat_train,P39662,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P39662.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P39662.pdb
public_kcat_train,P39676,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P39676.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P39676.pdb
public_kcat_train,P39714,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P39714.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P39714.pdb
public_kcat_train,P39765,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P39765.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P39765.pdb
public_kcat_train,P39829,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P39829.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P39829.pdb
public_kcat_train,P40149,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P40149.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P40149.pdb
public_kcat_train,P40732,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P40732.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P40732.pdb
public_kcat_train,P40817,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P40817.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P40817.pdb
public_kcat_train,P40943,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P40943.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P40943.pdb
public_kcat_train,P41043,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P41043.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P41043.pdb
public_kcat_train,P41148,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P41148.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P41148.pdb
public_kcat_train,P41250,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P41250.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P41250.pdb
public_kcat_train,P41256,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P41256.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P41256.pdb
public_kcat_train,P41367,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P41367.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P41367.pdb
public_kcat_train,P41500,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P41500.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P41500.pdb
public_kcat_train,P42106,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P42106.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P42106.pdb
public_kcat_train,P42206,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/P42206.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P42206.pdb
public_kcat_train,P42222,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P42222.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P42222.pdb
public_kcat_train,P42236,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/P42236.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/P42236.pdb
